"","Date","TweetCount","TweetCountCovid","TweetCountNonCovid","TweetCountEnglish","TweetCountNoFarsi","IR_NewCases","IR_CumulativeCases","IR_NewDeaths","IR_CumulativeDeaths","GlobalNewCases","GlobalCumulativeCases","GlobalNewDeaths","GlobalCumulativeDeaths","IR_FractionOfNewCases","IR_FractionOfCumulativeCases","IR_FractionOfNewDeaths","IR_FractionOfCumulativeDeaths","US_NewCases","US_CumulativeCases","US_NewDeaths","US_CumulativeDeaths","IS_NewCases","IS_CumulativeCases","IS_NewDeaths","IS_CumulativeDeaths","btc_price","btc_pct_change","eth_price","eth_pct_change","OilPrice","IranEventCount","AllEventCount","IranPercentAllEvents","Protests","Repression","Precipitation","TemperatureF","Gold_Price","Silver_Price","Platinum_Price","Rice_price","Soybean_Price","Corn_Price","Sugar_Price","Barley_Price","Cotton_Price","vxx","voo","vti"
"84",2011-03-25,54,0,54,0,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,2183,0.0132844709115896,0,0,0,54,1429.88,37.33,1750,14.295,1358.25,689.5,27.86,1138.199938,204.49,NA,120.06,67.86
"85",2011-03-26,68,0,68,0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,1171,0.0777113578138343,0,0,0,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2011-03-27,53,0,53,0,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,1011,0.0405539070227498,0,0,0.08,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",2011-03-28,56,0,56,0,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,2115,0.0401891252955083,0,0,0,57,1420.3,37.1525,1745.5,13.89,1348.5,671,27.05,1117.4,197.49,NA,119.8,67.7
"88",2011-03-29,61,0,61,0,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2003,0.0139790314528208,0,0,0,58,1418.45,37.065,1741,13.855,1361.5,671.75,27.02,1117.6,194.88,NA,120.584,68.2
"89",2011-03-30,70,0,70,0,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,1992,0.0225903614457831,0,0,0,60,1422.98,37.4563,1769,13.78,1372,663.25,27.21,1119.800063,193.67,NA,121.4,68.71
"90",2011-03-31,83,0,83,0,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,1867,0.0241028387787895,0,1,0,61,1432.2,37.665,1768,13.985,1410.25,693.25,27.11,1126,200.23,NA,121.24,68.71
"91",2011-04-01,67,0,67,0,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,1838,0.0125136017410229,0,0,0,63,1428.73,37.8125,1765,13.81,1393.75,736,27.44,1132.6,195.55,NA,121.8,69.04
"92",2011-04-02,67,0,67,2,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,1473,0.0149355057705363,0,0,0,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",2011-04-03,69,0,69,0,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,1166,0.0317324185248714,0,0,0,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",2011-04-04,65,0,65,0,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1904,0.046218487394958,0,1,0,67,1434.03,38.5913,1787,13.915,1384,760.25,28,1118.6,195.55,NA,121.86,69.1
"95",2011-04-05,73,0,73,0,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,2035,0.027027027027027,0,1,0,63,1455.85,39.3138,1794.5,14.11,1373.25,766.75,27.55,1125.800063,201.06,NA,121.86,69.14
"96",2011-04-06,74,0,74,0,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,2275,0.0298901098901099,0,1,0.39,58,1459.75,39.56,1793.5,14.08,1376.5,763,26.71,1171,208.06,NA,122.22,69.32
"97",2011-04-07,64,0,64,0,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,2443,0.0253786328284896,0,0,0.06,61,1458.2,39.645,1785,13.625,1363.5,759,26.5,1171.6,208.22,NA,122,69.12
"98",2011-04-08,64,0,64,0,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,2150,0.02,0,0,0,62,1474.91,40.935,1813,13.685,1392.25,768,25.66,1168.6,202.97,NA,121.54,68.83
"99",2011-04-09,66,0,66,0,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,1337,0.0381451009723261,0,0,0,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",2011-04-10,72,0,72,0,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,1150,0.0695652173913043,0,0,0.01,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",2011-04-11,62,0,62,0,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,2196,0.017304189435337,1,1,0,62,1463.15,40.255,1784,13.72,1368.5,776,26.04,1153.6,204.58,NA,121.128,68.58
"102",2011-04-12,86,0,86,1,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,2384,0.026006711409396,0,0,0,67,1452.98,40.0975,1770,13.37,1329.75,752.5,25.58,1146,199.73,NA,120.24,68
"103",2011-04-13,64,0,64,0,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,2220,0.0315315315315315,0,1,0,66,1457.36,40.6275,1776,13.625,1333.5,755.5,24.79,1127,197.35,NA,120.28,68.04
"104",2011-04-14,68,0,68,0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,1997,0.0220330495743615,0,1,0,58,1474.15,42.13,1794.5,13.665,1331,754.25,24.44,1127,196.04,NA,120.3,68.08
"105",2011-04-15,64,0,64,0,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1948,0.0328542094455852,0,0,0,59,1486.88,42.9781,1789,13.635,1331.75,742,24.59,1158.4,195.52,NA,120.72,68.41
"106",2011-04-16,60,0,60,0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,1185,0.0455696202531646,0,0,0,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",2011-04-17,65,0,65,0,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,1067,0.0552952202436739,0,0,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",2011-04-18,56,0,56,0,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,2019,0.0435859336305102,0,1,0,69,1495.3,43.415,1781.5,13.645,1344.25,751.75,24.4,1169.4,196.45,NA,119.4,67.59
"109",2011-04-19,73,0,73,1,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,2320,0.046551724137931,0,1,0,72,1496.4,43.97,1773,13.685,1342,749,24.27,1167.6,189.82,NA,120.14,67.98
"110",2011-04-20,65,0,65,0,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,2035,0.0378378378378378,0,0,0,73,1502.4,45.2388,1803,13.905,1357.75,732.75,25.2,1209.6,183.17,NA,121.76,68.97
"111",2011-04-21,54,0,54,0,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,1957,0.0403679100664282,0,1,0,71,1504.88,46.6038,1816,13.995,1380.5,737.25,25.48,1344.4,186.67,NA,122.298375,69.31
"112",2011-04-22,60,0,60,0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,1590,0.0232704402515723,0,0,0,73,1507.04,47.42,1822.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",2011-04-23,65,0,65,0,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1049,0.0591039084842707,0,1,0.02,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2011-04-24,41,0,41,0,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,879,0.0705346985210466,0,1,0,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",2011-04-25,44,0,44,1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,1737,0.052964881980426,0,0,0,64,1507.23,46.91,1825.5,14.48,1389.5,762.5,25.07,1332.4,188.08,NA,122.18,69.24
"116",2011-04-26,59,0,59,0,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,2050,0.0502439024390244,0,1,0.01,61,1506.25,45.4625,1805,14.35,1382.75,766.25,24.94,1319.6,181.84,NA,123.247,69.85
"117",2011-04-27,59,0,59,1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,2273,0.031236251649802,0,1,0.13,63,1527.05,47.8438,1824.93,14.18,1378,752.25,24.55,1345.199938,174.89,NA,124.04,70.309875
"118",2011-04-28,61,0,61,0,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2083,0.00768122899663946,0,0,0,65,1536.2,48.4438,1839.65,14.12,1350.25,723,23.92,1367.199938,172.82,NA,124.44,70.52
"119",2011-04-29,52,0,52,0,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1954,0.0133060388945752,0,0,0,70,1563.7,47.905,1873,14.805,1392.75,754,23.38,1395.199938,178.78,NA,124.8,70.7
"120",2011-04-30,57,0,57,0,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1064,0.0328947368421053,0,0,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2011-05-01,50,0,50,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,842,0.0783847980997625,0,1,0,66,1564.15,NA,1869.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",2011-05-02,45,0,45,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2095,0.0243436754176611,0,0,0,67,1545.45,43.805,1859.28,14.975,1390.25,730.75,21.87,1480.199938,175.91,NA,124.52,70.58
"123",2011-05-03,68,0,68,0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1960,0.0510204081632653,1,0,0,66,1535.9,41.5513,1853.98,15.145,1359.25,719,22.05,1453.800063,179.21,NA,124.12,70.19
"124",2011-05-04,47,0,47,0,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,1864,0.0547210300429185,0,0,0,66,1516.22,39.3413,1823.65,14.6,1350.5,726.5,21.35,1480.199938,173.19,NA,123.278,69.67
"125",2011-05-05,80,0,80,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,1864,0.0284334763948498,0,0,0,71,1474.3,34.7,1764,13.925,1319.75,705,20.86,1450.4,165.36,NA,122.204,69.11
"126",2011-05-06,58,0,58,0,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,1488,0.0188172043010753,0,0,0,72,1495.58,35.635,1784.73,14.095,1325,682.75,20.47,1434.199938,153.8,NA,122.78,69.41
"127",2011-05-07,55,0,55,0,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,990,0.0313131313131313,0,0,0,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",2011-05-08,68,0,68,0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,960,0.084375,0,0,0,70,1494.55,NA,1786.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",2011-05-09,46,0,46,0,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,1732,0.0415704387990762,1,1,0.15,64,1513.73,37.8663,1795.5,13.945,1335,704.5,20.96,1425.199938,145.4,NA,123.27975,69.78
"130",2011-05-10,71,0,71,0,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,1882,0.0547290116896918,0,0,0,72,1516.26,38.5113,1795.9,13.98,1340,706,21.87,1403,151.4,NA,124.29,70.4
"131",2011-05-11,74,0,74,0,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,-0.0534,NA,NA,NA,73,1877,0.0388918486947256,0,1,0,75,1501.41,35.175,1775.63,13.75,1333.5,668.75,20.94,1427.800063,150.3,NA,122.98,69.68
"132",2011-05-12,58,0,58,0,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,0.1455,NA,NA,NA,95,2039,0.0465914664051005,1,0,0,80,1505.88,34.7075,1770.75,13.785,1345.25,681.25,21.33,1447.199938,144.3,NA,123.64,70.01
"133",2011-05-13,59,0,59,0,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,0.3016,NA,NA,NA,31,1856,0.0167025862068966,0,0,0,81,1495.15,35.375,1764.3,13.8,1337,679,21.45,1454.199938,145.15,NA,122.568,69.37
"134",2011-05-14,60,0,60,0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,-0.122,NA,NA,NA,49,1043,0.0469798657718121,0,1,0,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",2011-05-15,81,0,81,0,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-0.0292,NA,NA,NA,54,894,0.0604026845637584,0,0,0.02,71,1493.75,NA,1761.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",2011-05-16,63,0,63,0,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.1488,NA,NA,NA,65,2071,0.0313858039594399,0,1,0,75,1489.33,33.5806,1757.75,14.105,1326.5,697.5,21.77,1461,151.15,NA,121.8,68.89
"137",2011-05-17,72,0,72,0,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,-0.1046,NA,NA,NA,122,2164,0.0563770794824399,0,0,0,71,1486.7,33.97,1768.25,14.39,1341,720.25,21.93,1461,155.04,NA,121.78,68.83
"138",2011-05-18,80,0,80,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,-0.0431,NA,NA,NA,109,2013,0.0541480377545951,0,1,0,76,1496.98,35.09,1768.75,14.89,1379.5,749.75,22.85,1459.199938,159.86,NA,122.92,69.49
"139",2011-05-19,71,0,71,0,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,-0.0102,NA,NA,NA,57,2008,0.0283864541832669,0,0,0,78,1493.28,35.01,1765.5,15.015,1379.5,748.25,21.82,1450.4,155.65,NA,123.08,69.66
"140",2011-05-20,59,0,59,0,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,-0.1791,NA,NA,NA,76,2161,0.035168903285516,0,0,0.06,81,1512.23,35.0675,1771.78,15.1,1380.25,759.5,22.41,1467,155.61,NA,122.249,69.14
"141",2011-05-21,57,0,57,0,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,0.0948,NA,NA,NA,54,1420,0.0380281690140845,0,1,0,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",2011-05-22,70,0,70,0,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,0.0931,NA,NA,NA,54,1420,0.0380281690140845,0,1,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",2011-05-23,58,0,58,0,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,0.0688,NA,NA,NA,82,2159,0.0379805465493284,0,1,0,80,1517.1,35.0925,1753,15.08,1373.75,754,21.51,1444.4,153.89,NA,120.8,68.26
"144",2011-05-24,76,0,76,0,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,0.0378,NA,NA,NA,127,2549,0.0498234601804629,0,1,0,73,1526.64,36.68,1766.25,15.13,1372.25,733.25,21.91,1428.800063,153.88,NA,120.7,68.19
"145",2011-05-25,62,0,62,0,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,0.1321,NA,NA,NA,81,2168,0.0373616236162362,0,0,0,70,1525.35,37.9225,1780,15.175,1377,742.25,22.64,1455.4,156.03,NA,121.1,68.47
"146",2011-05-26,72,0,72,0,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,0.0476,NA,NA,NA,65,2297,0.0282977797126687,0,0,0,74,1519.2,37.3025,1769.5,15.135,1384.75,745.5,22.69,1435.4,151.03,NA,121.58,68.88
"147",2011-05-27,69,0,69,0,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,-0.0341,NA,NA,NA,38,2148,0.0176908752327747,0,0,0,78,1536.4,38.01,1800,15.185,1379.75,758.5,22.99,1432.6,152.67,NA,122.112,69.2
"148",2011-05-28,69,0,69,0,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,-0.0235,NA,NA,NA,73,1174,0.0621805792163543,0,1,0,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",2011-05-29,79,0,79,0,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,0.0157,NA,NA,NA,52,936,0.0555555555555556,0,0,0,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",2011-05-30,75,0,75,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,0.0439,NA,NA,NA,52,1809,0.0287451630735213,0,1,0,87,1538.46,38.125,1801.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",2011-05-31,85,0,85,0,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,-0.0068,NA,NA,NA,92,2178,0.0422405876951331,0,0,0,87,1535.73,38.52,1832.2,15.06,1376,747.5,23.18,1407,158.67,NA,123.34,69.95
"152",2011-06-01,74,0,74,0,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,0.095,NA,NA,NA,74,1718,0.0430733410942957,0,1,0,87,1539.83,36.855,1818.45,14.56,1386.25,758.5,22.46,1393.199938,160.97,NA,120.6,68.36
"153",2011-06-02,67,0,67,0,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,0.1076,NA,NA,NA,37,1652,0.0223970944309927,0,1,0,84,1533.65,36.1925,1815.75,14.57,1407,766.5,23.52,1377.4,164.24,NA,120.46,68.23
"154",2011-06-03,64,0,64,0,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,0.3481,NA,NA,NA,23,1428,0.0161064425770308,0,0,0.02,85,1542.28,36.2475,1817.95,14.475,1414.5,754,23.95,1358.800063,161.63,NA,119.3,67.53
"155",2011-06-04,76,0,76,0,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9,0.3219,NA,NA,NA,20,994,0.0201207243460765,1,1,0,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",2011-06-05,77,0,77,0,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7,-0.1159,NA,NA,NA,41,935,0.0438502673796791,0,1,0,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",2011-06-06,58,0,58,0,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,0.1108,NA,NA,NA,57,1665,0.0342342342342342,0,0,0,85,1544.58,36.7875,1811.63,14.745,1383.25,732,23.59,1373.800063,155.63,NA,118.04,66.75
"158",2011-06-07,73,0,73,0,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.9,0.2895,NA,NA,NA,127,2110,0.0601895734597156,0,1,0,88,1544.13,37.16,1833.65,14.77,1394,736.5,24.35,1378.6,148.63,NA,117.88,66.72
"159",2011-06-08,74,0,74,0,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6,0.2375,NA,NA,NA,67,1850,0.0362162162162162,0,1,0,88,1537.6,36.8125,1823.45,14.775,1401.5,764,24.95,1381.6,145.05,NA,117.4,66.37
"160",2011-06-09,81,0,81,0,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.9,-0.023,NA,NA,NA,70,1851,0.037817396002161,0,1,0,83,1543.98,37.565,1840.05,14.94,1393.75,785.5,24.84,1372.4,151.05,NA,118.29725,66.84
"161",2011-06-10,62,0,62,0,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-0.1719,NA,NA,NA,39,1834,0.0212649945474373,0,1,0,80,1531.27,36.1875,1831.5,14.895,1387.25,787,25.64,1366,150.03,NA,116.64,65.89
"162",2011-06-11,73,0,73,0,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6,-0.3883,NA,NA,NA,39,973,0.040082219938335,0,1,0,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",2011-06-12,78,0,78,0,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,0.2662,NA,NA,NA,67,945,0.0708994708994709,1,1,0,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",2011-06-13,64,0,64,0,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8,0.0695,NA,NA,NA,53,1510,0.0350993377483444,0,0,0,83,1515.65,34.7675,1798,14.61,1382.75,782.5,25.59,1369.800063,150.95,NA,116.72,65.88
"165",2011-06-14,48,0,48,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,-0.0282,NA,NA,NA,117,1847,0.063345966432052,0,0,0,84,1523.98,35.4225,1794.68,14.335,1368,755.5,25.15,1361,155.54,NA,118.22,66.79
